2.9772675647818325e-05,3.0131744503862538e-05
3.511212070534915e-05,1.5961356507343935e-05
3.28814780273469e-05,1.2779006492101205e-06
3.490071081445623e-05,2.3336522652539245e-06
2.9673352845920723e-05,6.342764995022025e-06
2.5052307722098254e-05,4.742593879053562e-06
1.1071404205140727e-05,3.5605332416094205e-06
4.4184583566849696e-06,1.1262985754983413e-05
0.00012921688067399784,1.715610819962972e-06
0.0,5.15613803232637e-07
